Code	Gencod	Long Name	Short Name	VAT Code	Purchase Price	Nomenclature	SousFamilleDistri Code	FamilleDistri Code	Categorie Code
015411	5700626124108	5 PQ DRAG STIMOROL ORIGI.S/SUC	5 PQ DRAG STIM	2 	1.71	0105023005	20	75 	3 
043139	3018300004571	70CLX40* G.MARNIER CORDON JAUN	70CLX40* G.MAR	2 	14.85	0110121025	40	370	3 
084062	3147690089704	75CL PORTO 19* ROUGE CRUZ     	75CL PORTO 19*	2 	5.92	0110120535	60	360	3 
NULL	3080216017785	50CL BTE KRONENBOURG RGE 7.20ö	50CL BTE KRONE	2 	0.73	0110102005	42	310	3 
NULL	3177960003611	PQ   500G FLORALINE NATURE    	PQ   500G FLOR	1 	1.55	0105031010	50	100	3 
389373	3256221212297	150G PISTACHE GRILLEE SEC U   	150G PISTACHE 	1 	1.45	0105020505	18	20 	8 
NULL	3119780256020	BIERE TEQUILA DESPERADOS3X33CL	BIERE TEQUILA 	1 	2.82	0110102005	40	310	3 
437223	3256220497138	650G COMPOTE POMMES ALLE.U BIO	650G COMPOTE P	1 	1.68	0105061015	90	200	11
204670	4000487199828	5 STICKS FRIANDISE AU POULET  	5 STICKS FRIAN	2 	0.62	0105081015	22	270	3 
503804	3256221966428	4/4 TARTIFLETTE U             	4/4 TARTIFLETT	1 	1.71	0105051510	26	240	8 
301082	3502110001900	1.5L 7UP LIGHT PET            	1.5L 7UP LIGHT	1 	1.06	0110100505	10	300	3 
207000	3760049796902	400G PAIN FESTIF AUX FIGUES   	400G PAIN FEST	1 	1.38	0210210560	94	20 	ZZ
066535	3368954962308	520G BUCH.FRAIS.BISC.FRAM.USAV	520G BUCH.FRAI	1 	3.43	0215251005	10	410	ZZ
570893	3282946015837	75CL CHAMP.N.FEUILLATTE GR.RES	75CL CHAMP.N.F	2 	16.04	0110111505	10	350	3 
004643	0000000004643	(MT)SALADE BATAVIA            	SALADE BATAVIA	1 	0.46	0230359900	93	450	ZZ
510851	3023470001015	PQ 130G GALETTE ST MICHEL     	PQ 130G GALETT	1 	0.65	0105021005	22	20 	3 
082515	3045320014082	4X100G COMP POM/ALLEGEE ANDR  	4X100G COMP PO	1 	0.99	0225291505	50	418	3 
004515	0000000004515	(MT)FENOUIL VRAC              	FENOUIL VRAC  	1 	1.10	0230359900	93	450	ZZ
004340	0000000004340	BETTERAVE CELLO               	BETTERAVE CELL	1 	0.55	0230359900	93	450	ZZ
003239	0000000003239	(FL)PECHE BLANCHE A           	PECHE BLANCHE 	1 	1.30	0105012000	91	440	ZZ
NULL	3256223022221	1.50L PET COLA AUTHENTIC U    	1.50L PET COLA	1 	0.34	0110100505	15	300	ZZ
454704	3256220269742	200G TZATZIKI U               	200G TZATZIKI 	1 	0.82	0240401515	4 	491	8 
578744	3523230026383	150G CHEVRE NAT. SOIGNON 17%MG	150G CHEVRE NA	1 	1.67	0225282505	15	420	3 
004572	0000000004572	(MT)CHOU FLEUR                	CHOU FLEUR    	1 	1.85	0230359900	93	450	ZZ
612027	7622300489434	246G OREO CHOCOLAT LAIT       	246G OREO CHOC	1 	1.81	0105021005	26	20 	3 
117008	3057640117008	VOLVIC (CU)                   	VOLVIC 50CL   	1 	0.27	0110103005	13	320	ZZ
302339	3302740975103	300G POULET TOMATE PUREE FM   	300G POULET TO	1 	2.27	0240391005	55	380	3 
437728	3256220584401	75CL CDP RS CEL/ESPERIDES U   	75CL CDP RS CE	2 	2.32	0110111010	17	340	8 
478538	3256221404968	1KG MELANGE POUR BENGALIS U   	1KG MELANGE PO	2 	1.49	0105080505	42	270	8 
103777	3336971507062	2X100G CURLY MAXI CACAHUET+10%	2X100G CURLY M	1 	1.35	0105020505	15	20 	ZZ
613285	7622210054012	BTE 25ST NORMAL  MAXWELL      	BTE 25ST NORMA	1 	1.47	0105011015	39	30 	3 
004723	3542820004723	GOUDA CUMIN (CU)              	GOUDA CUMIN 20	1 	1.55	0220270505	46	421	ZZ
176306	3229820112015	1L NATURE DE RIZ              	1L NATURE DE R	1 	1.91	0105071505	30	260	3 
178308	3033490178000	4X125G FJORD NATURE     DANONE	4X125G FJORD N	1 	1.55	0225291010	11	418	3 
501292	5411633750050	75CL BIERRE BLANCHE DE  NAMUR 	75CL BIERRE BL	2 	2.24	0110102005	35	310	3 
018003	3178050000749	BTLE 1L HUILE OLIVE PUGET     	BTLE 1L HUILE 	1 	6.70	0105032005	20	170	3 
245367	3046920026666	200G LINDT CUISINE EXTRAFONDAN	200G LINDT CUI	1 	1.67	0105021545	10	60 	3 
268387	3256220268387	CHOC.NOIR DEG.EC ORANGE U (CU)	CHOC.NOIR DEG.	1 	0.53	0105021510	35	60 	ZZ
456049	3256222645223	100GX4 CREME OEUF CARAM U SAV 	100GX4 CREME O	1 	1.26	0225291005	35	418	8 
452566	3256220067577	500G FROMAGE TARTIFLETTE 27% U	500G FROMAGE T	1 	2.66	0225281510	28	420	8 
NULL	3041090061646	LU CRAQUINETTES FRAISE 200G   	LU CRAQUINETTE	1 	1.29	0105010505	50	10 	3 
025505	3175680011480	230G BISC.SESAME GERBLE       	230G BISC.SESA	1 	1.36	0105071505	50	260	3 
NULL	3256220358620	750ML RECH NETOY.VITRE 3EN1 U 	750ML RECH NET	2 	0.49	0115131520	20	510	8 
300963	3107872600394	70CLX35* TEQUILA SAN JOSE     	70CLX35* TEQUI	2 	9.65	0110121010	70	370	3 
389616	3256222242835	75G VERSEU EDULCORANT POUDRE U	75G VERSEU EDU	1 	0.86	0105031505	50	190	8 
126563	3103220009956	500G ASSORTIMENT TIRLIBIBI    	500G ASSORTIME	2 	2.08	0105022505	20	70 	3 
411463	3256225447114	ALUMINIUM ROULEAU 20 METRES U 	ALUMINIUM ROUL	2 	0.89	0115141005	65	510	8 
139168	3175520036338	BLLE 25 CLS MINI VILLAG.BLANC 	BLLE 25 CLS MI	2 	0.51	0110110505	20	330	ZZ
445886	3256225051113	12X100G FLAN GOUT VANI.CARAM.U	12X100G FLAN G	1 	1.32	0225290520	28	418	8 
426214	3038350011305	500G  CHEVEUX ANGE     PANZANI	500G  CHEVEUX 	1 	0.83	0105042025	10	110	3 
004664	0000000004664	(MT)TOMATE GRAPPE             	TOMATE GRAPPE 	1 	1.15	0230359900	93	450	8 
565822	3173287051526	180G BALLOTIN ORANGETTE CHOC N	180G BALLOTIN 	1 	3.43	0105024020	25	61 	ZZ
676738	2861864000000	      FR.EMB.LONZU TR CORSE X6	FR.EMB.LONZU T	1 	0.00	0245433000	70	380	4 
004543	0000000004543	ENDIVE VRAC                   	ENDIVE VRAC   	1 	1.60	0230359900	93	450	ZZ
586048	3041090503207	4X250ML LAIT/LEG VERT BLEDINA 	4X250ML LAIT/L	1 	3.65	0105070505	25	250	3 
528464	7622300784751	175G MILKA CAKE AND CHOC      	175G MILKA CAK	1 	1.37	0105021010	34	20 	3 
443509	3256223800218	500G PRUNEAU  DENOYAUTE IGP U 	500G PRUNEAU  	1 	2.71	0230362024	10	120	8 
003386	0000000003386	(MT)CLEMENTINE FEUILLE        	CLEMENTINE FEU	1 	2.45	0230349900	91	440	ZZ
004627	0000000004627	CHOU VERT FRISE               	CHOU VERT FRIS	1 	0.85	0230359900	93	450	ZZ
613099	7622210011015	104G TASSIMO C NOIRE VOLUPT.  	104G TASSIMO C	1 	3.71	0105011005	37	30 	3 
909490	3011261030962	GRATTE-EPONGE SPONTEX X3      	GRATTE-EPONGE 	2 	1.20	0115140505	90	510	3 
004088	0000000004088	(MT)POIVRON ROUGE             	POIVRON ROUGE 	1 	2.10	0230359900	93	450	ZZ
003838	3256224375494	400G P TIT DEJ MIEL& ABRICOT U	400G P TIT DEJ	1 	1.35	0105021005	36	20 	8 
501454	3181232221337	3X100G HAPPY FAMILY HEBDOPACK 	3X100G HAPPY F	1 	2.54	0255476005	11	486	3 
570021	3095752127010	120G 4TR FILET POULET FUME FM 	120G 4TR FILET	1 	1.73	0240381550	18	380	3 
510877	3023470020016	PQ 150G ROUDOR       ST MICHEL	PQ 150G ROUDOR	1 	0.79	0105021005	22	20 	3 
004572	0000000004572	(MT)CHOU FLEUR  PIECE         	CHOU FLEUR    	1 	1.10	0230359900	93	450	ZZ
083888	3228020231670	120G PALET CHEVRE CHEVRETINE  	120G PALET CHE	1 	1.30	0225282510	14	420	3 
644113	3220035170005	750ML  BRICK  SUCRE POUDRE    	750ML  BRICK  	1 	0.98	0105031505	50	190	3 
522426	3256221371208	1L LORENZINI ROSSO  14.4° U   	1L LORENZINI R	2 	1.74	0110120515	30	360	8 
386927	3256225042012	LESSIVE POUDRE FRAICH.U 50LAV.	LESSIVE POUDRE	2 	3.87	0115130505	20	500	8 
367931	3280249800105	2X125G YRT  BREBIS CITRON     	2X125G YRT  BR	1 	1.02	0225292005	3 	418	3 
003012	0000000003012	(MT)1POIRE ABATE              	POIRE ABATE   	1 	1.30	0230349900	91	440	ZZ
002243	3014230002243	SIGNAL DENT INTEGRAL COMP (CU)	SIGNAL DENT IN	2 	1.18	0120151005	30	650	ZZ
607501	3011250115021	200G CORDON BLEU POUL/BACON PD	200G CORDON BL	1 	1.42	0250469505	60	460	3 
439657	3368957985861	75CL VDP SYRAH RG  U SAV      	75CL VDP SYRAH	2 	2.15	0110110510	10	340	15
004716	3542820004716	FOURME (CU)                   	FOURME 190G   	1 	1.55	0220270505	46	421	ZZ
526975	7613034690036	1L MAGNUM PERRIER  P.E.T      	1L MAGNUM PERR	1 	0.54	0110103005	30	320	3 
444050	3256224160007	400G QUICHE LORRAINE U        	400G QUICHE LO	1 	1.23	0215240510	11	390	8 
419584	3660992000920	SERPIL.BLANCHE 60X100 BIEN VU 	SERPIL.BLANCHE	2 	1.01	0115140510	95	510	9 
654582	3483210001314	ARTICLE PRIX 2.00 €           	ARTICLE PRIX 2	2 	1.01	0305571505	10	540	ZZ
171495	3329770055315	200G CR.FRAICH EPAIS 30% YOPLA	200G CR.FRAICH	1 	0.62	0225292505	30	419	3 
NULL	3041090838149	BLEDICHEF RIZ/COLIN 12M 230G  	BLEDICHEF RIZ/	1 	1.43	0105070505	15	250	ZZ
558786	3281780873597	250G TABOULE  CREVET.MARTINET 	250G TABOULE  	1 	1.41	0240391520	53	380	3 
084402	3147690070207	FLASK 20CLX40* RHUM AMBRE     	FLASK 20CLX40*	2 	2.14	0110121020	5 	370	3 
004348	0000000004348	(MT)1PASTEQUE PIECE           	PASTEQUE      	1 	3.00	0230349900	91	440	ZZ
924385	8712561921640	32 CAPS LESS.ACTIVE CLEAN SKIP	32 CAPS LESS.A	2 	7.96	0115130505	12	500	3 
096002	3256221096002	160G MOUT.DIJON VERR CANNE(CU)	160G MOUT.DIJO	1 	0.38	0105034005	30	140	ZZ
011954	3155930001355	BTE 50CLS DESPERADOS BIERE    	BTE 50CLS DESP	2 	1.40	0110102005	42	310	3 
334223	7613031334223	130G POT AU FEU DEGRAISSE (CU)	130G POT AU FE	1 	1.30	0105035005	10	130	ZZ
017683	3272030007237	70CL SIROP ORGEAT VALDONNE    	70CL SIROP ORG	1 	2.77	0110101005	62	300	3 
686034	3178530408447	350G MADELEINE COQUILLE CHOCOL	350G MADELEINE	1 	1.92	0105021005	96	20 	3 
825206	4046719707393	2 EPONGES GRATTANTES BLEUES   	2 EPONGES GRAT	2 	1.36	0115140505	90	510	3 
412087	3256225444656	20X30L SAC COEXTRUDES LIEN U  	20X30L SAC COE	2 	0.59	0115141005	65	510	8 
415182	3256221674408	72 LING CLASS BB U TT PTIT REC	72 LING CLASS 	2 	0.92	0120155010	70	661	16
030754	7613035147287	4X31G PTS PUREE LAIT  MOUSLINE	4X31G PTS PURE	1 	1.06	0105041020	30	100	3 
266826	3021760401019	4X90G POM POTE NATURE         	4X90G POM POTE	1 	1.30	0105061010	85	200	3 
010013	3068320040127	6X150CL PACK EVIAN            	6X150CL PACK E	1 	2.89	0110103005	12	320	3 
609684	3700146201268	125G CERNEAUX DE NOIX         	125G CERNEAUX 	1 	2.11	0105030505	40	80 	3 
NULL	3256220367523	MEDOC RGE ALLEE ROY U 11 75CL 	MEDOC RGE ALLE	2 	2.36	0110111010	32	340	8 
543309	3041090063114	250G CRACOTTE NATURE FROMENT  	250G CRACOTTE 	1 	1.28	0105010505	40	10 	3 
841016	7622300046408	2X100G MILKA CARAMEL          	2X100G MILKA C	2 	1.78	0105021505	15	60 	3 
005062	0000000005062	DATTE RAVIER 250G             	DATTE RAVIER 2	1 	1.10	0230349900	91	440	ZZ
526941	3760074661121	1062 ML MACEDOINE FRUIT SIROP 	1062 ML MACEDO	1 	1.99	0105060505	70	200	ZZ
741282	0000040063690	100ML CREME NIVEA TUBE        	100ML CREME NI	2 	1.59	0120153010	10	660	3 
009656	3011360002280	50CL BK SP/PRIM LEG/VERT KNORR	50CL BK SP/PRI	1 	1.16	0105052015	37	130	3 
055788	3045320104127	1L JUS ORANGE FRAIS     ANDROS	1L JUS ORANGE 	1 	1.63	0225291020	44	418	3 
003012	0000000003012	POIRE ABATE                   	POIRE ABATE   	1 	2.10	0230349900	91	440	ZZ
578752	3523230024815	150G BUCH CENDRÉE SOIGN. 18%MG	150G BUCH CEND	1 	1.44	0225282505	15	420	3 
389959	3256221011005	1KG FARINE DE BLE PATISSIERE U	1KG FARINE DE 	1 	0.46	0105031005	10	100	8 
985624	3418041010389	75CL HT MEDOC MOINES FUT CHENE	75CL HT MEDOC 	2 	4.36	0110111010	32	340	3 
610732	3324020003757	75CL BIERE 3 MONTS            	75CL BIERE 3 M	2 	1.97	0110102005	35	310	3 
079813	3248830085010	400G TARTE AU CHEVRE MARIE    	400G TARTE AU 	1 	2.07	0215240515	11	390	3 
049550	5413149049550	LINGETTE SECHE SWIFFER REC(CU)	LINGETTE SECHE	2 	2.34	0115131505	20	510	ZZ
661638	3256220661638	500G BISCUITS FOURRES CHI(CU) 	500G BISCUITS 	2 	0.81	0105081015	22	270	ZZ
009138	0000000009138	(MT)COURGETTE UE VRAC         	COURGETTE VRAC	1 	2.20	0230359900	93	450	ZZ
NULL	8410414000466	70CLX37*5 VODKA ERISTOF       	70CLX37*5 VODK	2 	9.24	0110121010	70	370	3 
629896	3178040696464	200ML LT DEME GLISS HUILE PREC	200ML LT DEME 	2 	3.04	0120150505	32	640	3 
009138	0000000009138	(MT)1COURGETTE UE VRAC        	COURGETTE VRAC	1 	1.15	0230359900	93	450	ZZ
480048	7613034246707	BTE 375G PUREE LAIT   MOUSLINE	BTE 375G PUREE	1 	1.85	0105041020	30	100	3 
612726	0000080135463	200G PATE A TARTINER NUTELLA  	200G PATE A TA	1 	1.60	0105012520	5 	60 	3 
040027	3140102040027	EUGENE COLOR NATUREL.CHATA(CU)	EUGENE COLOR N	2 	3.01	0120150515	50	640	ZZ
429084	3660992060047	4/4 HARICOTS VERTS T.F.BIEN VU	4/4 HARICOTS V	1 	0.82	0105043505	20	210	9 
021710	5000161021710	1.5KG ONE ADULT SAUMON (CU)   	1.5KG ONE ADUL	2 	4.19	0105081005	34	270	ZZ
456073	3256220358330	8X125G YRT MX FRUITS ROUGES U 	8X125G YRT MX 	1 	1.42	0225291025	8 	418	8 
046064	8412276046064	(MT)SUCRINE BQ .              	SUCRINE BQ    	1 	1.60	0230359900	93	450	3 
003197	3080210000936	6X33CL BOITE BIERE 1664   5°5 	6X33CL BOITE B	2 	3.95	0110102005	41	310	3 
177302	3329770058699	4X125G PERLE DE LAIT NATURE   	4X125G PERLE D	1 	1.31	0225291010	11	418	3 
104985	3279231146000	2X140G YAOURT NATURE POT GRES 	2X140G YAOURT 	1 	1.58	0225292005	2 	418	3 
511297	3660992001538	1KG SUCRE BLC POUDRE BIEN VU  	1KG SUCRE BLC 	1 	0.89	0105031505	30	190	9 
418839	3660992006885	1L PUR JUS RAISIN BIEN VU     	1L PUR JUS RAI	1 	0.90	0110101505	34	300	9 
437956	3368957790960	75CL VDP RS SYRAH U SAVEURS   	75CL VDP RS SY	2 	1.59	0110110510	11	340	15
574588	3092718605544	60CL BIDON COLA TEISS ZERO    	60CL BIDON COL	1 	2.46	0110101005	60	300	3 
NULL	3256220267090	150G CHIPS ONDULE U           	150G CHIPS OND	1 	0.52	0105043005	17	20 	8 
990661	3103220022696	300G DRAGOLO HARIBO           	300G DRAGOLO H	2 	0.97	0105022515	64	70 	3 
003034	0000000003034	(MT)MELON CAL 12 800/950 NOUVE	MELON CAL 12 8	1 	1.45	0230349900	91	440	ZZ
735001	3760147735001	RADIS BOTTE                   	RADIS BOTTE   	1 	0.95	0230359900	93	450	ZZ
004125	3059940004125	AERO OCEDAR DEPOUSS/BOIS V(CU)	AERO OCEDAR DE	2 	1.20	0115131540	20	510	ZZ
486426	7613031526406	270G DOLCE GUSTO ESPRESSO INTE	270G DOLCE GUS	1 	3.78	0105011005	37	30 	3 
274081	0000054492653	50CL POWERADE ICE STORM ION4  	50CL POWERADE 	1 	0.96	0110100510	22	300	3 
609854	3256221121117	2LPET BOISS.PLATE FRT.ORANGE U	2LPET BOISS.PL	1 	0.94	0110100515	50	300	8 
564729	0215082000000	1 POULET JNE ELEVEUR NOS R?GIO	1 POULET JNE E	1 	0.00	0250461000	10	460	3 
NULL	3256220659185	C/BOURG F.LA GRAVINE U12 75CL 	C/BOURG F.LA G	2 	1.90	0110111010	40	340	8 
516417	3023470010017	PQ 120G SABLE RETZ   ST MICHEL	PQ 120G SABLE 	1 	0.46	0105021005	22	20 	3 
432409	3065873432409	VERRE TRANSP BOUGIE CITRON(CU)	VERRE TRANSP B	2 	2.48	0305571505	64	510	ZZ
012811	3256223379677	250ML LT DCHE CITR.&AMAND BY U	250ML LT DCHE 	2 	0.62	0120152510	20	650	9 
NULL	3103220009826	HARIBO DRAGIBUS SACHET 250G   	HARIBO DRAGIBU	2 	1.16	0105022515	10	70 	3 
511475	3256221982251	CULOTTES ADULTE T.MEDIUM U X12	CULOTTES ADULT	2 	3.66	0120161515	56	670	8 
551166	3165440370391	450G 4 COQ ST JACQUES+ 1 GTE  	450G 4 COQ ST 	1 	4.99	0215241510	40	390	ZZ
512984	3228470030076	10 CAPS L OR ESPRESSO OR JAUNE	10 CAPS L OR E	1 	2.70	0105011005	38	30 	3 
125745	3273220539903	4X120G Y. BREBI NATUR BIO VRAI	4X120G Y. BREB	1 	1.98	0225291525	70	418	3 
410205	3256220310888	250G CAFE ARABI MOULU DEGUST U	250G CAFE ARAB	1 	1.09	0105011005	25	30 	8 
204670	4000487199828	5 STICKS FRIANDISE AU POULET  	5 STICKS FRIAN	2 	0.61	0105081005	22	270	3 
004020	0000000004020	POMME GOLDEN 201/240          	POMME GOLDEN 2	1 	1.40	0230349900	91	440	3 
483567	3162050007228	250ML CARAMEL LIQUIDE NATURE  	250ML CARAMEL 	1 	1.47	0105030505	40	80 	3 
177572	3041090008221	230G BLEDICHEF EPINARD/SAUMON 	230G BLEDICHEF	1 	1.66	0105070505	15	250	3 
743682	3215666550227	BTE BEL COLOR CHATAIN     22  	BTE BEL COLOR 	2 	5.52	0120150515	50	640	3 
381888	3367651000191	230G SAND XXL THON CRUDITES   	230G SAND XXL 	1 	1.77	0240391505	52	380	3 
504630	3256221384123	CARRES VAISSELLE COLORES U X5 	CARRES VAISSEL	2 	0.58	0115140505	90	510	8 
004575	0000000004575	(MT)CELERI BRANCHE            	CELERI BRANCHE	1 	0.65	0230359900	93	450	3 
874809	3038352874809	PANZANI SAUCE 4- FROMAGES (CU)	PANZANI SAUCE 	1 	1.39	0105034510	90	140	ZZ
NULL	3256221212433	RIZ LONG THAI U PAQUET 500G   	RIZ LONG THAI 	1 	0.69	0105041505	30	120	8 
416552	3256226756253	16 SERVIET.UL/NORMALE PLIEE U 	16 SERVIET.UL/	1 	0.71	0120160505	54	670	8 
058469	3329221000109	LUNETTES PB FRAISE 350G       	LUNETTES PB FR	1 	1.24	0210231010	95	20 	3 
596679	7622300292508	180G MILKA CHOCO SUPREME      	180G MILKA CHO	2 	1.60	0105021005	34	20 	3 
007008	0000000007008	(MT)OP.SPEC.P.DE TERRE VRAC   	OP PDT VRAC   	1 	0.59	0230359900	93	450	ZZ
547141	3162050040263	20G FLACON ORIGAN FEUILLES    	20G FLACON ORI	1 	0.84	0105033505	10	150	3 
516938	3028440002917	37.5CL CHAMPAGNE BRUT         	37.5CL CHAMPAG	2 	6.80	0110111505	10	350	3 
684008	7613035040793	2X205G NESTLE DESSERT NOIR    	2X205G NESTLE 	1 	3.49	0105021545	10	60 	3 
442723	3256224332336	3X70G EMMENTAL RAPE LP 28%MG U	3X70G EMMENTAL	1 	1.21	0225284010	11	420	8 
436447	3256221371116	1L BK VEL.TOMATE/BASILIC U BIO	1L BK VEL.TOMA	1 	1.23	0105052015	35	130	11
270590	3230890016752	250G COQ AILES NATURE M.COQ   	250G COQ AILES	1 	1.99	0250469510	60	460	3 
NULL	3487400000620	UNCLE BENS RIZ 2MN 250G PAELLA	UNCLE BENS RIZ	1 	1.09	0105041505	30	120	3 
399776	3021761204008	4X90G POM POTE BIO 4 POMME    	4X90G POM POTE	1 	1.85	0105061010	85	200	3 
527905	3256222241425	125G SABLES FOURRES NOISETTE U	125G SABLES FO	1 	0.82	0105021005	26	20 	8 
741834	8000500168554	125G GRAND FERRERO ROCHER     	125G GRAND FER	2 	3.08	0105024020	24	63 	ZZ
476332	3660992115051	1L HUILE COLZA BIEN VU        	1L HUILE COLZA	1 	1.34	0105032005	50	170	9 
142111	3248830085041	400G TARTE POIREAUX  MARIE    	400G TARTE POI	1 	1.84	0215240505	11	390	3 
NULL	3256222242811	EDULCORANT U 300 COMPRIMES    	EDULCORANT U 3	1 	0.57	0105031505	90	260	11
410629	3256223124260	25CLX10 BIERE BLONDE 4.5° U   	25CLX10 BIERE 	2 	2.38	0110102005	30	310	8 
001169	3065890001169	3/2 PEDIGREE PAL RICHE B(CU)  	3/2 PEDIGREE P	2 	1.63	0105081015	10	270	ZZ
442448	3256220892179	2LPET BOISS.PLATE FRTS TROPI.U	2LPET BOISS.PL	1 	1.03	0110100515	50	300	8 
014578	3256223014578	75CL BIDON SIROP PEC(CU)      	75CL BIDON SIR	1 	1.25	0110101005	60	300	ZZ
610847	3095758048012	80G 2TR JAMB.TORCHON SC-25%SEL	80G 2TR JAMB.T	1 	1.16	0240381555	29	380	3 
071679	8076800195057	500G  SPAGHETTI   NO 5 BARILLA	500G  SPAGHETT	1 	0.67	0105042005	12	110	3 
381561	4005808999675	50ML NIVEA Q10 + JOUR         	50ML NIVEA Q10	2 	8.33	0120153005	20	660	3 
609294	3256221128055	50CL BTE BIERE BL.LAGER 4.6 U 	50CL BTE BIERE	2 	0.39	0110102005	42	310	ZZ
004060	0000000004060	(MT)BROCOLI                   	BROCOLI       	1 	3.03	0230359900	93	450	ZZ
004507	0000000004507	(MT)COURGETTE VRAC            	COURGETTE VRAC	1 	0.80	0230359900	93	450	ZZ
047507	5413548280585	200G KINDER SCHOKOBONS        	200G KINDER SC	1 	2.73	0105024015	10	61 	3 
535924	8032484860025	90G JAMBON DE PARME DOP       	90G JAMBON DE 	1 	3.19	0240389999	20	380	4 
083888	3228020231670	120G PALET CHEVRE CHEVRETINE  	120G PALET CHE	1 	1.45	0225282510	14	420	3 
011527	5449000011527	FANTA ORANGE BTE (CU)         	FANTA ORANGE B	1 	0.40	0110100505	15	300	ZZ
112615	8713021112615	(MT)1CHAMPIGNON BARQ.500G     	CHAMPIGNON BQ 	1 	1.40	0230359900	93	450	ZZ
455077	8076809535762	200G SCE TOMATE CERISE NAPOLIT	200G SCE TOMAT	1 	0.99	0105034510	90	140	3 
004796	0000000004796	(MT)TOMATE CERISE BQ.250G     	TOMATE CERISE 	1 	0.95	0230359900	93	450	ZZ
379548	3080216017785	50CL BTE KRONENBOURG RGE 7.20°	50CL BTE KRONE	2 	0.85	0110102005	42	310	3 
205090	3420850021104	180G CHIPS D ALLAUCH          	180G CHIPS D A	1 	1.53	0105043005	17	20 	3 
412118	3256222415154	4/4 CHOUCROUTE GARNIE JARRET U	4/4 CHOUCROUTE	1 	1.49	0105051510	24	240	8 
NULL	3220033050002	TI PLAISIR BLANC ST LOUIS 500G	TI PLAISIR BLA	1 	0.72	0105031505	10	190	3 
004757	0000000004757	(MT)COURGETTE TROMPETTE NICE  	COURG.NICE    	1 	2.00	0230359900	93	450	ZZ
004796	0000000004796	TOMATE CERISE                 	TOMATE CERISE 	1 	0.60	0230359900	93	450	ZZ
429181	3256220071444	250G RIZ BASMATI MICRO-ONDAB.U	250G RIZ BASMA	1 	0.60	0105041505	55	120	8 
080000	3047100000230	PASTIS  51       100CLX45°    	PASTIS  51    	2 	14.51	0110120510	10	360	3 
402422	3256222115504	1/2 BTE CHAMPIGNONS ENTIERS U 	1/2 BTE CHAMPI	1 	1.00	0105043505	50	210	8 
003023	0000000003023	POIRE PASSE CRASSANNE         	POIRE PASSE CR	1 	1.85	0230343600	10	445	ZZ
004610	0000000004610	AIL VRAC                      	AIL VRAC      	1 	3.70	0230359900	93	450	ZZ
028668	3222270834353	450G ONE SPECIAL CHAT SENSIBLE	450G ONE SPECI	2 	1.84	0105081005	32	270	3 
501925	3256221282849	RAS.JETABLE LADY3 BYU LAME X4 	RAS.JETABLE LA	2 	1.23	0120153010	85	650	10
NULL	3155250002537	BRIDELICE BECHAMEL UHT 3X20CL 	BRIDELICE BECH	1 	1.46	0225322015	60	140	ZZ
651013	3256222465883	450G COURONNE ROIS NATURE U   	450G COURONNE 	1 	1.97	0210220515	94	20 	ZZ
015958	3523230028431	200G SAINTE MAURE SOIGNON     	200G SAINTE MA	1 	1.50	0225282510	14	420	3 
668581	3574661065397	DCHE LAIT P/MARSEILLAIS 250ML 	DCHE LAIT P/MA	2 	1.25	0120152510	20	650	3 
458130	3395501932576	40G POT BARBAPAPA             	40G POT BARBAP	2 	0.65	0105024015	10	63 	ZZ
202220	3220033050002	500G TI PLAISIR BLANC ST LOUIS	500G TI PLAISI	1 	0.83	0105031505	50	190	3 
132611	3254950008198	BQ 300G GAT/ROULE FRAISE      	BQ 300G GAT/RO	1 	0.87	0210230000	95	20 	3 
586048	3041090503207	4X250ML LAIT/LEG VERT BLEDINA 	4X250ML LAIT/L	1 	3.37	0105070505	25	250	3 
456691	3660992120048	72CL CORNICH.VINAIGRE/ARO.B.VU	72CL CORNICH.V	1 	0.71	0105034005	15	140	9 
004239	3502110004239	TROPIC.P.PREM 1L    PAMPLE(CU)	TROPIC.P.PREM 	1 	1.63	0110101505	32	300	ZZ
292738	3147690020400	75CL MUSCAT RIVESALTES DAURE  	75CL MUSCAT RI	2 	3.39	0110120525	50	360	3 
905802	7610700600016	116G SACHET RICOLA PLANTES    	116G SACHET RI	2 	1.34	0105022510	50	70 	3 
004680	0000000004680	(MT)POIVRON JAUNE VRAC        	POIVRON JAUNE 	1 	1.80	0230359900	93	450	8 
390895	3442020153750	75CL AOC COTEAUX AIX PCE BLANC	75CL AOC COTEA	2 	2.37	0110111010	15	340	3 
852481	3392460510050	125G GRANY BRUT POMME         	125G GRANY BRU	1 	1.48	0105021005	40	40 	3 
550217	3017760805087	PQ 120G RESILL D OR PRALIN  LU	PQ 120G RESILL	1 	0.98	0105021005	30	20 	3 
NULL	8000500142127	PACK DE 10 KINDER DELICE      	PACK DE 10 KIN	1 	2.68	0105021010	30	60 	3 
522769	3124480169051	4X50CL ORANGINA               	4X50CL ORANGIN	1 	3.03	0110100505	15	300	3 
678015	3041090846724	2X200G ID MAMAN DUO AUB/TOM 8M	2X200G ID MAMA	1 	2.12	0105070505	10	250	3 
410205	3256220310888	250G CAFE ARABI MOULU DEGUST U	250G CAFE ARAB	1 	1.35	0105011005	25	30 	8 
509606	3256221798746	8X100G FROM.FRAIS NAT.S.MOUS.U	8X100G FROM.FR	1 	1.91	0225291010	11	418	8 
